#adder	scaler
0.96117145578587	0.1168578631962
1.5568865202835	-1.8938289624228
#zeta	theta
0.72988204983082	-0.13177271159034
-0.90000341650407	0.87619924741626
-0.15326561045227	-0.24712678364665
0.43923911331454	-0.0073448060978159
-0.11899113956882	0.0031869249555629
-0.06270458553353	-0.046770424664821
