#adder	scaler
1.0669083222091	0.11886019483563
1.3604163166253	-2.0198328120971
#zeta	theta
-0.47023040093914	-0.19905402253529
-0.89070790762186	0.70514094773255
-0.11280783300074	-0.09667403548441
-0.41071011096262	-0.14526040902903
0.092578934740922	0.12644790407768
-0.055782211762309	0.072545362434883
0.00061565328068328	-0.045330151116832
-0.047040461332351	0.041103268443113
