#adder	scaler
0.98871129518017	-0.12061088029224
1.5862469595207	2.0136399838391
#zeta	theta
-0.4123810745815	0.098555765891635
0.90127743942067	-0.82550198633506
0.03234723887759	0.23489003091577
-0.19723514795838	-0.0076729866558943
0.080223877335634	0.0039170420444862
0.031474230473553	0.045423948849861
