#adder	scaler
1.0357009467881	-0.1322871627233
1.5795153284514	2.2245500039475
#zeta	theta
0.21932793391325	0.093316326039989
0.85282609556012	-0.74720848453454
-0.0049650958857182	0.21279510840712
0.1753832065824	-0.0039194451196914
-0.043246194130291	0.0018579837009551
-0.0024034416605256	0.041089798055261
