#adder	scaler
1.0585928138273	0.082508911506589
1.6277408525206	-1.7763997084116
#zeta	theta
-0.7576335283273	-0.0778815838361
-0.79935898261495	0.97335828603475
-0.77900532665209	-0.32012178405225
-0.61231417594033	0.036912505874461
0.27432549721782	-0.019391065952523
-0.56413009930096	-0.08909990693408
0.21327210364583	0.014665597895225
0.0536737456439	-0.0048563613839803
