#adder	scaler
1.0482990829464	0.1127132929784
1.4581008187819	-1.6877925850648
#zeta	theta
-0.41629403621627	-0.25201111085856
-0.95374126563264	0.98749048630146
-0.20815439020484	-0.28198838166155
-0.31761189829941	-0.066770946270454
0.12571660144863	0.023624843786909
-0.044366384558704	-0.056809583508763
