#t	zeta	
0	0.9
0.001	0.90000007
0.002	0.90000027
0.003	0.90000062
0.004	0.9000011
0.005	0.90000171
0.006	0.90000247
0.007	0.90000336
0.008	0.90000439
0.009	0.90000556
0.01	0.90000686
0.011	0.9000083
0.012	0.90000988
0.013	0.90001159
0.014	0.90001344
0.015	0.90001543
0.016	0.90001756
0.017	0.90001982
0.018	0.90002222
0.019	0.90002476
0.02	0.90002743
0.021	0.90003024
0.022	0.90003319
0.023	0.90003628
0.024	0.9000395
0.025	0.90004286
0.026	0.90004636
0.027	0.90004999
0.028	0.90005377
0.029	0.90005767
0.03	0.90006172
0.031	0.9000659
0.032	0.90007022
0.033	0.90007468
0.034	0.90007927
0.035	0.900084
0.036	0.90008887
0.037	0.90009388
0.038	0.90009902
0.039	0.9001043
0.04	0.90010971
0.041	0.90011527
0.042	0.90012096
0.043	0.90012678
0.044	0.90013275
0.045	0.90013885
0.046	0.90014508
0.047	0.90015146
0.048	0.90015797
0.049	0.90016462
0.05	0.9001714
0.051	0.90017832
0.052	0.90018538
0.053	0.90019258
0.054	0.90019991
0.055	0.90020738
0.056	0.90021499
0.057	0.90022273
0.058	0.90023061
0.059	0.90023863
0.06	0.90024678
0.061	0.90025507
0.062	0.90026349
0.063	0.90027206
0.064	0.90028076
0.065	0.90028959
0.066	0.90029857
0.067	0.90030768
0.068	0.90031692
0.069	0.90032631
0.07	0.90033583
0.071	0.90034548
0.072	0.90035527
0.073	0.9003652
0.074	0.90037527
0.075	0.90038547
0.076	0.90039581
0.077	0.90040629
0.078	0.9004169
0.079	0.90042765
0.08	0.90043853
0.081	0.90044955
0.082	0.90046071
0.083	0.900472
0.084	0.90048343
0.085	0.900495
0.086	0.9005067
0.087	0.90051854
0.088	0.90053051
0.089	0.90054262
0.09	0.90055487
0.091	0.90056725
0.092	0.90057977
0.093	0.90059243
0.094	0.90060522
0.095	0.90061815
0.096	0.90063121
0.097	0.90064441
0.098	0.90065775
0.099	0.90067122
0.1	0.90068483
0.101	0.90069857
0.102	0.90071245
0.103	0.90072647
0.104	0.90074062
0.105	0.9007549
0.106	0.90076933
0.107	0.90078389
0.108	0.90079858
0.109	0.90081341
0.11	0.90082838
0.111	0.90084348
0.112	0.90085871
0.113	0.90087409
0.114	0.9008896
0.115	0.90090524
0.116	0.90092102
0.117	0.90093693
0.118	0.90095298
0.119	0.90096917
0.12	0.90098549
0.121	0.90100195
0.122	0.90101854
0.123	0.90103527
0.124	0.90105213
0.125	0.90106913
0.126	0.90108626
0.127	0.90110353
0.128	0.90112093
0.129	0.90113847
0.13	0.90115614
0.131	0.90117395
0.132	0.9011919
0.133	0.90120997
0.134	0.90122819
0.135	0.90124654
0.136	0.90126502
0.137	0.90128364
0.138	0.90130239
0.139	0.90132128
0.14	0.9013403
0.141	0.90135946
0.142	0.90137875
0.143	0.90139818
0.144	0.90141774
0.145	0.90143744
0.146	0.90145727
0.147	0.90147723
0.148	0.90149733
0.149	0.90151757
0.15	0.90153794
0.151	0.90155844
0.152	0.90157908
0.153	0.90159985
0.154	0.90162075
0.155	0.90164179
0.156	0.90166297
0.157	0.90168427
0.158	0.90170572
0.159	0.90172729
0.16	0.901749
0.161	0.90177085
0.162	0.90179283
0.163	0.90181494
0.164	0.90183719
0.165	0.90185957
0.166	0.90188208
0.167	0.90190473
0.168	0.90192751
0.169	0.90195042
0.17	0.90197347
0.171	0.90199666
0.172	0.90201997
0.173	0.90204342
0.174	0.902067
0.175	0.90209072
0.176	0.90211457
0.177	0.90213855
0.178	0.90216267
0.179	0.90218692
0.18	0.9022113
0.181	0.90223582
0.182	0.90226046
0.183	0.90228525
0.184	0.90231016
0.185	0.90233521
0.186	0.90236039
0.187	0.9023857
0.188	0.90241115
0.189	0.90243673
0.19	0.90246244
0.191	0.90248829
0.192	0.90251426
0.193	0.90254037
0.194	0.90256662
0.195	0.90259299
0.196	0.9026195
0.197	0.90264614
0.198	0.90267291
0.199	0.90269982
0.2	0.90272685
0.201	0.90275402
0.202	0.90278133
0.203	0.90280876
0.204	0.90283632
0.205	0.90286402
0.206	0.90289185
0.207	0.90291981
0.208	0.90294791
0.209	0.90297613
0.21	0.90300449
0.211	0.90303298
0.212	0.9030616
0.213	0.90309035
0.214	0.90311924
0.215	0.90314825
0.216	0.9031774
0.217	0.90320668
0.218	0.90323609
0.219	0.90326563
0.22	0.9032953
0.221	0.9033251
0.222	0.90335504
0.223	0.9033851
0.224	0.9034153
0.225	0.90344563
0.226	0.90347608
0.227	0.90350667
0.228	0.90353739
0.229	0.90356824
0.23	0.90359923
0.231	0.90363034
0.232	0.90366158
0.233	0.90369296
0.234	0.90372446
0.235	0.90375609
0.236	0.90378786
0.237	0.90381975
0.238	0.90385178
0.239	0.90388394
0.24	0.90391622
0.241	0.90394864
0.242	0.90398118
0.243	0.90401386
0.244	0.90404666
0.245	0.9040796
0.246	0.90411267
0.247	0.90414586
0.248	0.90417919
0.249	0.90421264
0.25	0.90424623
0.251	0.90427994
0.252	0.90431378
0.253	0.90434775
0.254	0.90438186
0.255	0.90441609
0.256	0.90445045
0.257	0.90448494
0.258	0.90451956
0.259	0.9045543
0.26	0.90458918
0.261	0.90462419
0.262	0.90465932
0.263	0.90469458
0.264	0.90472997
0.265	0.90476549
0.266	0.90480114
0.267	0.90483692
0.268	0.90487283
0.269	0.90490886
0.27	0.90494502
0.271	0.90498132
0.272	0.90501773
0.273	0.90505428
0.274	0.90509096
0.275	0.90512776
0.276	0.90516469
0.277	0.90520175
0.278	0.90523894
0.279	0.90527625
