#adder	scaler
1.0405274033131	-0.15027136456944
1.5846643889908	-1.7037972067568
#zeta	theta
0.25094478052293	-0.1171424503558
0.72347362499064	0.97725828065717
0.024992648926737	-0.28069023232884
0.18651193721019	0.0081395028357098
-0.051950928753913	-0.0042846862932736
0.025172002353846	-0.05531973036164
